pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,Month,week_of_year,day_of_year,is_weekend
9562.0,4188.0,thai_ckn_m,1.0,2015-12-03,13:03:40,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,12,49,337,0
9563.0,4189.0,bbq_ckn_l,1.0,2015-12-03,13:15:42,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,12,49,337,0
9564.0,4189.0,classic_dlx_l,1.0,2015-12-03,13:15:42,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,12,49,337,0
9565.0,4189.0,five_cheese_l,2.0,2015-12-03,13:15:42,18.5,37.0,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,12,49,337,0
9566.0,4189.0,four_cheese_l,1.0,2015-12-03,13:15:42,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,12,49,337,0
9567.0,4189.0,ital_supr_m,1.0,2015-12-03,13:15:42,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,12,49,337,0
9568.0,4190.0,five_cheese_l,1.0,2015-12-03,13:50:53,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,12,49,337,0
9569.0,4191.0,bbq_ckn_l,1.0,2015-12-03,13:55:19,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,12,49,337,0
9570.0,4192.0,soppressata_s,1.0,2015-12-03,13:56:27,12.5,12.5,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,12,49,337,0
9571.0,4192.0,spinach_supr_l,1.0,2015-12-03,13:56:27,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,12,49,337,0
9572.0,4193.0,sicilian_m,1.0,2015-12-03,14:05:44,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,12,49,337,0
9573.0,4194.0,four_cheese_l,1.0,2015-12-03,14:30:20,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,12,49,337,0
9574.0,4194.0,napolitana_s,1.0,2015-12-03,14:30:20,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,12,49,337,0
9575.0,4194.0,pep_msh_pep_s,1.0,2015-12-03,14:30:20,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",12,49,337,0
9576.0,4195.0,bbq_ckn_l,1.0,2015-12-03,14:47:42,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,12,49,337,0
9577.0,4195.0,four_cheese_l,1.0,2015-12-03,14:47:42,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,12,49,337,0
9578.0,4195.0,pep_msh_pep_m,1.0,2015-12-03,14:47:42,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",12,49,337,0
9579.0,4195.0,sicilian_l,1.0,2015-12-03,14:47:42,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,12,49,337,0
9580.0,4196.0,the_greek_xl,1.0,2015-12-03,15:25:24,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,12,49,337,0
9581.0,4197.0,ital_supr_l,1.0,2015-12-03,15:37:29,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,12,49,337,0
9582.0,4198.0,spinach_fet_m,1.0,2015-12-03,15:38:35,16.0,16.0,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,12,49,337,0
9583.0,4198.0,veggie_veg_m,1.0,2015-12-03,15:38:35,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,12,49,337,0
9584.0,4199.0,four_cheese_l,1.0,2015-12-03,15:47:43,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,12,49,337,0
9585.0,4199.0,mexicana_m,1.0,2015-12-03,15:47:43,16.0,16.0,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,12,49,337,0
9586.0,4200.0,four_cheese_l,1.0,2015-12-03,15:48:08,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,12,49,337,0
9587.0,4201.0,sicilian_l,1.0,2015-12-03,15:50:03,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,12,49,337,0
9588.0,4201.0,spinach_fet_l,1.0,2015-12-03,15:50:03,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,12,49,337,0
9589.0,4202.0,big_meat_s,1.0,2015-12-03,15:51:32,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,12,49,337,0
9590.0,4202.0,calabrese_m,1.0,2015-12-03,15:51:32,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,12,49,337,0
9591.0,4203.0,calabrese_m,1.0,2015-12-03,16:06:48,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,12,49,337,0
9592.0,4203.0,hawaiian_l,1.0,2015-12-03,16:06:48,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,12,49,337,0
9593.0,4203.0,hawaiian_s,1.0,2015-12-03,16:06:48,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,12,49,337,0
9594.0,4204.0,pepperoni_m,1.0,2015-12-03,16:10:28,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,12,49,337,0
9595.0,4204.0,spinach_supr_m,1.0,2015-12-03,16:10:28,16.5,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,12,49,337,0
9596.0,4205.0,brie_carre_s,1.0,2015-12-03,16:23:53,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,12,49,337,0
9597.0,4205.0,pep_msh_pep_m,1.0,2015-12-03,16:23:53,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",12,49,337,0
9598.0,4206.0,calabrese_m,1.0,2015-12-03,16:28:16,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,12,49,337,0
9599.0,4206.0,cali_ckn_l,1.0,2015-12-03,16:28:16,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,12,49,337,0
9600.0,4206.0,ital_veggie_m,1.0,2015-12-03,16:28:16,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,12,49,337,0
9601.0,4206.0,veggie_veg_s,1.0,2015-12-03,16:28:16,12.0,12.0,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,12,49,337,0
9602.0,4207.0,four_cheese_l,1.0,2015-12-03,16:39:49,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,12,49,337,0
9603.0,4207.0,pep_msh_pep_s,1.0,2015-12-03,16:39:49,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",12,49,337,0
9604.0,4207.0,prsc_argla_l,1.0,2015-12-03,16:39:49,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,12,49,337,0
9605.0,4207.0,prsc_argla_m,1.0,2015-12-03,16:39:49,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,12,49,337,0
9606.0,4208.0,ckn_pesto_s,1.0,2015-12-03,17:00:06,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,12,49,337,0
9607.0,4208.0,green_garden_s,1.0,2015-12-03,17:00:06,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,12,49,337,0
9608.0,4208.0,spicy_ital_s,1.0,2015-12-03,17:00:06,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,12,49,337,0
9609.0,4209.0,ckn_pesto_s,1.0,2015-12-03,17:06:27,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,12,49,337,0
9610.0,4209.0,veggie_veg_l,1.0,2015-12-03,17:06:27,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,12,49,337,0
9611.0,4210.0,cali_ckn_s,1.0,2015-12-03,17:14:55,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,12,49,337,0
9612.0,4210.0,ital_supr_s,1.0,2015-12-03,17:14:55,12.5,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,12,49,337,0
9613.0,4211.0,bbq_ckn_l,1.0,2015-12-03,17:34:27,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,12,49,337,0
9614.0,4211.0,brie_carre_s,1.0,2015-12-03,17:34:27,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,12,49,337,0
9615.0,4212.0,brie_carre_s,1.0,2015-12-03,17:44:49,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,12,49,337,0
9616.0,4212.0,spin_pesto_s,1.0,2015-12-03,17:44:49,12.5,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,12,49,337,0
9617.0,4213.0,four_cheese_l,1.0,2015-12-03,18:08:25,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,12,49,337,0
9618.0,4213.0,pep_msh_pep_m,1.0,2015-12-03,18:08:25,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",12,49,337,0
9619.0,4214.0,bbq_ckn_l,1.0,2015-12-03,18:09:43,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,12,49,337,0
9620.0,4215.0,four_cheese_m,1.0,2015-12-03,18:21:31,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,12,49,337,0
9621.0,4215.0,ital_supr_m,1.0,2015-12-03,18:21:31,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,12,49,337,0
9622.0,4216.0,big_meat_s,1.0,2015-12-03,18:23:38,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,12,49,337,0
9623.0,4216.0,pep_msh_pep_s,1.0,2015-12-03,18:23:38,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",12,49,337,0
9624.0,4216.0,southw_ckn_m,1.0,2015-12-03,18:23:38,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,12,49,337,0
9625.0,4216.0,thai_ckn_l,1.0,2015-12-03,18:23:38,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,12,49,337,0
9626.0,4217.0,four_cheese_l,1.0,2015-12-03,18:28:33,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,12,49,337,0
9627.0,4218.0,spin_pesto_l,1.0,2015-12-03,18:29:17,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,12,49,337,0
9628.0,4219.0,bbq_ckn_s,1.0,2015-12-03,18:45:21,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,12,49,337,0
9629.0,4219.0,prsc_argla_m,1.0,2015-12-03,18:45:21,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,12,49,337,0
9630.0,4220.0,mediterraneo_l,1.0,2015-12-03,18:55:05,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,12,49,337,0
9631.0,4220.0,sicilian_s,1.0,2015-12-03,18:55:05,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,12,49,337,0
9632.0,4220.0,veggie_veg_l,1.0,2015-12-03,18:55:05,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,12,49,337,0
9633.0,4221.0,classic_dlx_l,1.0,2015-12-03,19:07:06,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,12,49,337,0
9634.0,4222.0,ital_supr_l,1.0,2015-12-03,19:11:01,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,12,49,337,0
9635.0,4223.0,veggie_veg_s,1.0,2015-12-03,19:39:15,12.0,12.0,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,12,49,337,0
9636.0,4224.0,classic_dlx_m,1.0,2015-12-03,20:19:32,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,12,49,337,0
9637.0,4224.0,five_cheese_l,1.0,2015-12-03,20:19:32,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,12,49,337,0
9638.0,4224.0,prsc_argla_m,1.0,2015-12-03,20:19:32,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,12,49,337,0
9639.0,4225.0,napolitana_m,1.0,2015-12-03,20:30:07,16.0,16.0,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,12,49,337,0
9640.0,4225.0,napolitana_s,1.0,2015-12-03,20:30:07,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,12,49,337,0
9641.0,4226.0,four_cheese_l,1.0,2015-12-03,20:58:53,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,12,49,337,0
9642.0,4227.0,pep_msh_pep_s,1.0,2015-12-03,22:03:24,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",12,49,337,0
9643.0,4227.0,spin_pesto_s,1.0,2015-12-03,22:03:24,12.5,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,12,49,337,0
12235.0,5371.0,sicilian_m,1.0,2015-01-04,11:17:06,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,1,1,4,1
12236.0,5371.0,soppressata_l,1.0,2015-01-04,11:17:06,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,1,1,4,1
12237.0,5372.0,pepperoni_m,1.0,2015-01-04,11:42:11,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,1,1,4,1
12238.0,5372.0,the_greek_s,1.0,2015-01-04,11:42:11,12.0,12.0,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,1,1,4,1
12239.0,5373.0,four_cheese_m,1.0,2015-01-04,11:48:13,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,1,1,4,1
12240.0,5374.0,pepperoni_l,2.0,2015-01-04,12:07:01,15.25,30.5,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,1,1,4,1
12241.0,5375.0,cali_ckn_l,1.0,2015-01-04,12:09:13,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,1,1,4,1
12242.0,5376.0,mexicana_l,1.0,2015-01-04,12:13:26,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,1,1,4,1
12243.0,5377.0,pepperoni_l,1.0,2015-01-04,12:17:20,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,1,1,4,1
12244.0,5378.0,calabrese_m,1.0,2015-01-04,12:32:00,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,1,1,4,1
12245.0,5378.0,classic_dlx_m,1.0,2015-01-04,12:32:00,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,1,1,4,1
12246.0,5378.0,five_cheese_l,1.0,2015-01-04,12:32:00,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,1,1,4,1
12247.0,5378.0,four_cheese_l,1.0,2015-01-04,12:32:00,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,1,1,4,1
12248.0,5378.0,four_cheese_m,1.0,2015-01-04,12:32:00,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,1,1,4,1
12249.0,5378.0,green_garden_s,1.0,2015-01-04,12:32:00,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,1,1,4,1
12250.0,5378.0,sicilian_m,1.0,2015-01-04,12:32:00,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,1,1,4,1
12251.0,5378.0,southw_ckn_l,1.0,2015-01-04,12:32:00,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,1,1,4,1
12252.0,5378.0,spicy_ital_l,1.0,2015-01-04,12:32:00,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,1,1,4,1
12253.0,5378.0,spinach_supr_l,1.0,2015-01-04,12:32:00,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,1,1,4,1
12254.0,5378.0,the_greek_xl,1.0,2015-01-04,12:32:00,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,1,1,4,1
12255.0,5379.0,thai_ckn_l,1.0,2015-01-04,12:35:05,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,1,1,4,1
12256.0,5380.0,classic_dlx_l,1.0,2015-01-04,12:40:08,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,1,1,4,1
12257.0,5381.0,sicilian_m,1.0,2015-01-04,12:46:09,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,1,1,4,1
12258.0,5382.0,napolitana_s,1.0,2015-01-04,12:46:11,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,1,1,4,1
12259.0,5383.0,prsc_argla_m,1.0,2015-01-04,12:49:09,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,1,1,4,1
12260.0,5384.0,big_meat_s,1.0,2015-01-04,12:55:14,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,1,1,4,1
12261.0,5384.0,four_cheese_l,1.0,2015-01-04,12:55:14,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,1,1,4,1
12262.0,5385.0,five_cheese_l,1.0,2015-01-04,12:57:30,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,1,1,4,1
12263.0,5386.0,big_meat_s,1.0,2015-01-04,12:57:44,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,1,1,4,1
12264.0,5386.0,hawaiian_l,1.0,2015-01-04,12:57:44,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,1,1,4,1
12265.0,5386.0,pepperoni_m,1.0,2015-01-04,12:57:44,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,1,1,4,1
12266.0,5386.0,pepperoni_s,1.0,2015-01-04,12:57:44,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,1,1,4,1
12267.0,5386.0,spinach_supr_l,1.0,2015-01-04,12:57:44,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,1,1,4,1
12268.0,5386.0,the_greek_m,1.0,2015-01-04,12:57:44,16.0,16.0,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,1,1,4,1
12269.0,5386.0,the_greek_xl,1.0,2015-01-04,12:57:44,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,1,1,4,1
12270.0,5387.0,cali_ckn_m,1.0,2015-01-04,12:59:48,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,1,1,4,1
12271.0,5387.0,soppressata_l,1.0,2015-01-04,12:59:48,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,1,1,4,1
12272.0,5388.0,classic_dlx_s,1.0,2015-01-04,13:12:00,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,1,1,4,1
12273.0,5388.0,peppr_salami_s,1.0,2015-01-04,13:12:00,12.5,12.5,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,1,1,4,1
12274.0,5389.0,cali_ckn_l,1.0,2015-01-04,13:32:58,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,1,1,4,1
